location,countryname,year,actor,location_wdi,location_un,violence,protest,sanction,relaxation,palt,pdem,pmar,pobs,ppro,sral,stri,abdu,aeri,assa,beat,cbio,cbru,conc,corp,coup,grpg,htak,jack,maim,mine,pass,pexe,raid,riot,sbom,sexa,vbom,bana,cens,moni,poar,dmin,emsa,rcur,rele,rpol,rrpe,rrpr,rsan
WSM,Samoa,1991,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1992,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1992,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1992,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1993,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1993,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1993,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1994,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1994,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1994,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1995,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1995,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1995,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1996,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1996,state,WSM,882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1996,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1997,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1997,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1997,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1998,civil,WSM,882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WSM,Samoa,1998,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1998,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1999,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1999,state,WSM,882,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,1999,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2000,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2000,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2000,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2001,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2001,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2001,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2002,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2002,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2002,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2003,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2003,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2003,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2004,civil,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2004,state,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,2004,unk_,WSM,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1990,civil,YEM,887,1,8,0,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1990,state,YEM,887,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1990,unk_,YEM,887,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1991,civil,YEM,887,7,5,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1991,state,YEM,887,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1991,unk_,YEM,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1992,civil,YEM,887,9,4,0,2,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
YEM,"Yemen, Rep.",1992,state,YEM,887,26,4,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,5,0,0,0,2,0,0,0,10,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
YEM,"Yemen, Rep.",1992,unk_,YEM,887,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1993,civil,YEM,887,9,6,0,1,0,2,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
YEM,"Yemen, Rep.",1993,state,YEM,887,23,5,1,1,0,0,0,0,0,0,5,0,1,1,0,0,0,1,3,0,0,1,0,0,0,6,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
YEM,"Yemen, Rep.",1993,unk_,YEM,887,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1994,civil,YEM,887,25,8,0,4,0,3,1,0,0,2,2,0,3,1,0,0,0,0,0,0,2,2,0,0,0,3,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
YEM,"Yemen, Rep.",1994,state,YEM,887,229,6,3,6,0,0,0,0,0,1,5,0,46,1,0,0,0,1,0,2,21,3,0,0,0,46,5,103,1,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0
YEM,"Yemen, Rep.",1994,unk_,YEM,887,164,2,0,0,0,0,0,0,0,2,0,0,69,0,0,0,0,0,0,0,17,0,0,0,1,15,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1995,civil,YEM,887,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1995,state,YEM,887,27,5,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,15,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
YEM,"Yemen, Rep.",1995,unk_,YEM,887,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1996,civil,YEM,887,4,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
YEM,"Yemen, Rep.",1996,state,YEM,887,36,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,7,0,0,0,20,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0
YEM,"Yemen, Rep.",1996,unk_,YEM,887,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1997,civil,YEM,887,18,12,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
YEM,"Yemen, Rep.",1997,state,YEM,887,41,3,3,13,0,0,0,0,0,2,1,0,0,1,0,0,0,0,5,0,0,6,0,0,0,18,3,8,0,0,0,0,2,1,0,0,0,0,0,2,0,11,0,0
YEM,"Yemen, Rep.",1997,unk_,YEM,887,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1998,civil,YEM,887,20,9,0,6,0,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
YEM,"Yemen, Rep.",1998,state,YEM,887,50,1,4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,32,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,0
YEM,"Yemen, Rep.",1998,unk_,YEM,887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",1999,civil,YEM,887,17,6,1,7,0,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,9,0,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0
YEM,"Yemen, Rep.",1999,state,YEM,887,29,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,10,3,2,0,0,0,0,1,0,2,2,0,0,0,1,0,8,1,0
YEM,"Yemen, Rep.",1999,unk_,YEM,887,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2000,civil,YEM,887,11,6,0,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
YEM,"Yemen, Rep.",2000,state,YEM,887,22,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,12,1,1,0,0,0,0,0,1,0,3,1,0,0,1,1,2,1,0
YEM,"Yemen, Rep.",2000,unk_,YEM,887,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2001,civil,YEM,887,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
YEM,"Yemen, Rep.",2001,state,YEM,887,38,1,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,22,4,9,0,0,0,0,0,1,0,4,0,0,0,1,0,3,0,1
YEM,"Yemen, Rep.",2001,unk_,YEM,887,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2002,civil,YEM,887,8,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2002,state,YEM,887,21,0,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,10,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,0
YEM,"Yemen, Rep.",2002,unk_,YEM,887,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2003,civil,YEM,887,9,4,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
YEM,"Yemen, Rep.",2003,state,YEM,887,20,0,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0
YEM,"Yemen, Rep.",2003,unk_,YEM,887,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2004,civil,YEM,887,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",2004,state,YEM,887,39,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8,16,12,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0
YEM,"Yemen, Rep.",2004,unk_,YEM,887,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1990,civil,YGS,890,10,26,2,0,1,13,3,3,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1990,state,YGS,890,69,2,7,5,0,1,0,0,0,0,1,0,0,0,0,1,0,23,0,0,0,0,0,1,0,18,8,17,1,0,0,0,2,1,0,4,0,0,3,0,0,2,0,0
YUG,Yugoslavia,1990,unk_,YGS,890,20,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1991,civil,YGS,890,48,28,0,3,0,6,4,3,0,3,12,0,0,1,0,0,0,0,0,0,3,1,0,0,0,6,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
YUG,Yugoslavia,1991,state,YGS,890,244,18,11,16,0,0,2,1,1,3,11,0,12,0,0,0,0,11,0,2,13,0,0,0,0,92,23,90,1,0,0,0,5,3,1,2,0,6,1,0,0,8,1,0
YUG,Yugoslavia,1991,unk_,YGS,890,169,3,0,0,0,0,0,1,0,0,2,0,14,0,0,0,0,0,0,0,39,0,0,0,1,17,13,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1992,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1992,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1992,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1993,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1993,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1993,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1994,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1994,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1994,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1995,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1995,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1995,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1996,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1996,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1996,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1997,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1997,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1997,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1998,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1998,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1998,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1999,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1999,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,1999,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2000,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2000,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2000,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2001,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2001,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2001,unk_,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2002,civil,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUG,Yugoslavia,2002,state,YGS,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
